label_source,target_label,comparison_label,rank,feature_id,effect_size,target_mean_log1p,comparison_mean_log1p,target_prevalence,comparison_prevalence,target_n,comparison_n
expected_label,underdetermined,coherent,10,15117,0.7176750898361206,2.0628535747528076,0.7741295695304871,0.5185185185185185,0.1935483870967742,27,62
expected_label,underdetermined,coherent,11,12383,0.6895464658737183,3.9792871475219727,3.919825315475464,1.0,1.0,27,62
expected_label,underdetermined,coherent,12,15640,0.6738671660423279,4.390334606170654,4.352194309234619,1.0,1.0,27,62
expected_label,underdetermined,coherent,13,13993,0.6037418842315674,2.030815839767456,0.9359865784645081,0.5185185185185185,0.24193548387096775,27,62
expected_label,underdetermined,coherent,14,11653,0.5584569573402405,1.697590708732605,0.7396912574768066,0.4444444444444444,0.1935483870967742,27,62
expected_label,underdetermined,coherent,15,12515,0.49999716877937317,0.4368853271007538,0.0,0.1111111111111111,0.0,27,62
expected_label,underdetermined,coherent,16,15570,0.47931620478630066,3.858537197113037,3.4704694747924805,1.0,0.9032258064516129,27,62
expected_label,underdetermined,coherent,17,7886,0.4771481156349182,4.523614883422852,4.256775856018066,1.0,0.967741935483871,27,62
expected_label,underdetermined,coherent,18,6702,0.41401445865631104,0.5997414588928223,0.12996222078800201,0.14814814814814814,0.03225806451612903,27,62
expected_label,underdetermined,coherent,19,2031,0.40989503264427185,5.748563766479492,5.727132797241211,1.0,1.0,27,62
expected_label,underdetermined,coherent,20,14761,0.4022088348865509,1.2831881046295166,0.668852686882019,0.37037037037037035,0.1935483870967742,27,62
expected_label,underdetermined,coherent,21,14746,0.394927054643631,1.5151392221450806,0.8436056971549988,0.4074074074074074,0.22580645161290322,27,62
expected_label,underdetermined,coherent,22,11955,0.3658524453639984,4.006038665771484,3.783806800842285,1.0,0.9516129032258065,27,62
expected_label,underdetermined,coherent,23,5230,0.3651215136051178,4.512143135070801,4.482512950897217,1.0,1.0,27,62
expected_label,underdetermined,coherent,24,11409,0.3617040812969208,4.029759883880615,3.8480615615844727,1.0,0.967741935483871,27,62
expected_label,underdetermined,coherent,25,9428,0.3413017690181732,0.5844154953956604,0.18984442949295044,0.14814814814814814,0.04838709677419355,27,62
expected_label,underdetermined,coherent,26,16342,0.33824944496154785,0.5561215281486511,0.1827039122581482,0.14814814814814814,0.04838709677419355,27,62
expected_label,underdetermined,coherent,27,15369,0.3248688876628876,3.300921678543091,2.7946786880493164,0.8518518518518519,0.7258064516129032,27,62
expected_label,underdetermined,coherent,28,1382,0.27958986163139343,4.89079475402832,4.870131969451904,1.0,1.0,27,62
expected_label,underdetermined,coherent,29,9700,0.27734965085983276,0.15042667090892792,0.0,0.037037037037037035,0.0,27,62
expected_label,underdetermined,coherent,30,6530,0.2773495316505432,0.1470041424036026,0.0,0.037037037037037035,0.0,27,62
expected_label,underdetermined,coherent,31,9419,0.2686092257499695,4.355529308319092,4.336142063140869,1.0,1.0,27,62
expected_label,underdetermined,coherent,32,13167,0.2540241479873657,2.364071846008301,1.8625019788742065,0.5925925925925926,0.46774193548387094,27,62
expected_label,underdetermined,coherent,33,92,0.24917982518672943,5.629347801208496,5.617794513702393,1.0,1.0,27,62
expected_label,underdetermined,coherent,34,15426,0.23565486073493958,3.1847753524780273,2.801710367202759,0.8148148148148148,0.7258064516129032,27,62
expected_label,underdetermined,coherent,35,8452,0.2003941833972931,0.915063202381134,0.5972048044204712,0.2222222222222222,0.14516129032258066,27,62
expected_label,underdetermined,coherent,36,15450,0.19336369633674622,4.858124732971191,4.850592613220215,1.0,1.0,27,62
expected_label,underdetermined,coherent,37,4163,0.16808174550533295,4.306911468505859,4.28764533996582,1.0,1.0,27,62
expected_label,underdetermined,coherent,38,11948,0.15218691527843475,2.450950860977173,2.1585733890533447,0.6296296296296297,0.5483870967741935,27,62
expected_label,underdetermined,coherent,39,14799,0.14896000921726227,4.17608118057251,4.165327548980713,1.0,1.0,27,62
expected_label,underdetermined,coherent,40,9201,0.14603130519390106,2.8788344860076904,2.6421825885772705,0.7777777777777778,0.7096774193548387,27,62
expected_label,underdetermined,coherent,41,419,0.11320473998785019,6.438540935516357,6.433140277862549,1.0,1.0,27,62
expected_label,underdetermined,coherent,42,9477,0.1077885553240776,0.3049207627773285,0.1987799108028412,0.07407407407407407,0.04838709677419355,27,62
expected_label,underdetermined,coherent,43,15387,0.1072043925523758,4.946682453155518,4.940016746520996,1.0,1.0,27,62
